,x,y,z
53,0.5212952869142543,-0.8862985521219685,-1.5229850465420207
54,-1.5507625384039196,0.11297095199756063,2.114644238965473
55,-0.9488660766080548,-2.6480322709830872,3.7056738677431307
56,5.215569451890317,-3.9577350499130755,-6.151671999166144
57,-2.607670436514063,5.259852410868598,4.528691248887559
58,1.5065328678188088,-0.4532899672844619,-1.2288174568895172
59,3.2485446826844186,-0.2085673998921916,-1.6034267004028735
60,5.604510612216845,1.3798465114514955,-1.7541383734339029
61,1.6581843280990665,-0.8635531101954672,-0.04995975289943276
62,-2.318059856374769,0.1875500171479456,-1.266314975992413
63,-1.1560439263883455,-0.9147227720219208,1.49289829689525
64,-7.132026420687582,2.240320965883251,0.6770815877475066
65,8.245174103493234,0.7649526518055502,1.2867904837545607
66,-5.3308602398249505,-1.78753675235441,-2.1172838393390316
67,0.15949058740454433,-1.4457105320917172,0.23031315020060067
68,-1.0251794430154169,-5.242869965519423,8.686815737307494
69,0.5781554926240938,0.18185250834999428,-0.14006454332897128
70,0.25657490897106167,0.11380889177698288,-0.5365653634906778
71,1.9707859656985192,-2.579833632647245,-0.2898358822750822
72,1.8080917362780575,0.633373144200601,-0.9069676716033972
73,1.979102286208939,-0.0757010782998137,-0.7215593081784063
74,-3.9442712817031294,-6.431810394599026,4.645059141204708
75,1.9746374589465963,-0.22033383136373144,-0.5159425858838733
76,-1.313742148537022,1.3696418018823375,-3.90697687245405
77,0.11022826844793705,-0.9194992701784647,1.6774327795607562
78,0.3915306685373291,1.353731028094973,-1.709758781847911
79,0.12658365937055502,-3.1354999794864047,-2.169352294327622
80,1.5472642453243368,-4.533560375459012,-3.00213783570858
81,3.0640969156500915,-2.279119348538928,-0.29776602483648557
82,-1.102895072818247,3.6804894617935267,2.9045914855641057
83,5.165284868828057,-4.843093071279155,9.016648067477204
84,-0.6113387951458052,-0.4897792419430445,2.7942906236299447
85,-2.1028793515579665,-6.714388371655664,11.100324620498437
86,-0.3700290106845403,-1.6847023235953626,-0.17221552995587855
87,0.4501444491010615,-2.0560941289094883,2.1297526433466194
88,-0.8158644297467843,-3.191615089081968,-0.07702083717528647
89,-15.092948841160414,-4.109740018181704,-3.5880905665328613
90,1.657396014940703,-2.528704200455279,-2.8535221053169315
91,-2.6780451934628116,-1.6876348051544456,0.325900288793244
92,-1.3082766480626629,-0.2745273920732754,-0.955827441063621
93,-4.762245514661834,-2.479920719409915,2.8940934013997324
94,1.374282087360062,-2.4348111286617007,-0.8293875421682931
95,-0.05210707151951007,1.2062604881945902,-5.007106045010661
96,0.06295019572962765,7.530499156902752,-4.657834873747019
97,0.40608046349198074,2.530466265687848,0.7959090281151872
98,11.87849167347874,-1.8461119439425637,-1.3035951102372898
99,-0.35015465923164907,-3.371785505307143,1.8962604566888603
100,0.5785426684967899,0.8242700380558527,0.4996383448232585
101,-9.017077286130775,-4.230925053995712,-1.2052573838837741
102,-0.8147288477361685,-0.9734643474106918,-0.9697296129936448
103,0.011880344516929785,2.309766385124942,-6.54176880241507
104,-2.3088416630127124,0.11750721558429308,-1.6833561607933647
105,0.4405385109668311,0.9183693599281442,-0.5513042658316941
106,0.1332269948483487,-0.2738967062458809,2.013854810380298
107,-2.176237444638874,0.14172612485090214,0.0009680192788902942
108,-0.09014692204101965,0.5054118583884906,1.9567569421221986
109,4.242248824194599,-0.4004249252518269,-2.7126749820622984
110,-4.601901910520071,-2.673963504302159,-2.57922511070422
111,-3.1181510253726685,4.684404217028655,3.1518327545877454
112,-4.1904681062965485,-1.9639728580346518,4.151756172141619
113,1.4955834003845094,-0.07501174198733147,4.962065670898026
114,-2.797697275694425,1.0309832885523533,-1.7951030133759336
115,4.896252863311447,-0.730995454259475,-0.9643280691606845
116,-0.6954554244008399,2.125940043879085,-5.647532983052702
117,0.3643782983063422,-0.1955802587652848,1.3027508238259073
118,-5.203774225255245,0.33829406705266163,1.1861662148976437
119,-0.06815741124208471,-0.6988552205440344,-0.9936796508757388
120,2.7615536853166804,0.08026518825127135,4.903309349595998
121,-3.3428542716328367,-1.1243059082440932,-0.8339528752952552
122,-0.9239947320275219,-0.7940574055482555,-1.7738272629962537
123,2.6370015065391077,-0.04037799449892221,-2.1534346734804233
124,-3.556168568091598,-1.5378962545089896,-0.3401275128523376
125,-0.44736537624249534,-0.13180311701123526,-1.9564173335911734
126,1.6671719527472433,-2.8559294493997593,1.1698725923759905
127,-1.044830183610325,-1.7467869051342664,-1.4132111779287608
128,-2.5844242408350144,-0.34510654736503676,-0.0735702444722459
129,-3.99447783655929,-0.7670493608939374,1.4294805509776027
130,-1.8214786615554628,-5.257115435348353,-2.8599117723169165
131,7.599303811399101,-0.707353398212581,1.0845826575738668
132,-0.04406486107711068,4.54618443051961,1.6940803171023862
133,-4.268928612570116,6.636259950417687,4.614650017267988
134,-1.139402547642795,-6.6120907408548115,-0.4198342674110623
135,-3.6526767428089304,0.2954272592732319,2.4132062185200094
136,-10.863332375853068,0.9858426931054046,0.9568706182304697
137,6.862539463739997,6.436367769869202,-5.000230271202108
138,7.959896215039449,-0.02588530055265315,0.11304084295862328
139,1.5990891770750904,0.35581248332704596,1.1106454551375111
140,-0.8791012062268401,1.655997302959523,-0.8444892652350241
141,1.8483417356527425,4.401549983596942,-1.6313600619526984
142,-1.6390043490272752,1.43749838191621,1.500080772818379
143,4.08107199509021,0.893418386956325,-2.1106249744266794
144,3.8814665815908675,-0.5165957087658517,2.685596763103979
145,-4.573492020561414,2.4801212088906217,7.7091800606428835
146,-2.020960497770275,2.524907488202811,-1.1520997479003408
147,1.3551604950525795,3.5758732599814267,-2.0612465995289457
148,2.575017997915263,-2.847451879561722,-10.70668071097005
149,-0.9274474212321642,3.616864538637927,1.0979412654467464
150,4.753188725961614,6.267990296060913,1.8955879468581653
151,2.3466817423927853,-4.084991670729247,2.6338434508769732
152,10.887500779189118,-1.9193075302017495,6.5877721818092105
153,1.3365009335251563,1.9289634399160691,2.3351282062315772
154,12.708647493758132,6.7975655388216225,0.8545765242856161
155,3.495912227829228,-1.1821703316705892,1.3386526832183987
156,-10.101083740814634,5.267831868854181,-2.8604256716983945
157,1.0053896209980986,1.5725459979167913,-5.178212214556517
158,0.020989013307226308,1.052370061433795,6.407008403123396
159,1.1104090982031503,1.891721808651126,0.3409286749094505
160,-1.2845910634037103,1.2263109930748621,1.1296935080136286
161,1.3083560524909856,-0.39581259415284326,1.740236541126664
162,2.361315209687524,-0.5292439013019674,1.5773159162217691
163,0.6479987001675226,-4.318012225081208,0.6201157729853889
164,-1.3632382211904437,0.19957620074026697,2.782494664592514
165,-2.7615060638572833,3.860719373079968,3.7099988685005423
166,1.6197938820437958,-0.6184826445466904,9.283037253338712
167,-0.8888110140259416,-1.2067056468904935,-5.818598706791079
168,1.2391829837973503,0.6672838713867716,-0.2396308887229222
169,-0.07383583360042079,-2.5185155262948333,-4.3278696727045585
170,0.24022067984600828,-0.9055298329012497,-1.6286393993293344
171,1.146116640302136,-2.6342199476013834,3.9836274525548006
172,2.0427872250037478,1.094168720606173,2.6498093184252043
173,-1.113387787151043,-3.1710961993789635,-3.1399577814408803
174,-2.3094337088434487,-1.7186498895818998,-2.1097813667792535
175,-9.889592050867302,4.682022521266692,-5.175318981285923
176,1.4094767223146971,-2.7969235433528814,-3.277576416355408
177,0.5217520892042721,0.0835917977735918,2.110512174089664
178,1.7969984315146803,1.728133239540647,0.23742152580571765
179,-0.10306018833754406,4.548324168116541,-5.417411611585259
180,-5.434116291779377,-3.2321369494859047,0.6674505694416086
181,-9.981326191753892,-2.6748944854109076,0.027597268438602003
182,1.4574193142171992,3.0511801576476687,-1.4904776353412021
183,5.2395541128581185,-3.8190370746421927,4.297640507735737
184,0.05238039671169546,-0.6669854702624582,-1.831766973372059
185,0.536781029716113,0.007832149975397452,0.9957282991642782
186,-0.4923868403567615,1.795208637182508,-0.8218938516362642
187,0.5682669118793119,-0.8219678267655012,2.2844312992545506
188,3.493956192788996,3.7849756779445656,-4.271269199099073
189,-1.7617694555016759,3.747653038861684,-4.916806055772486
190,0.11341311100009437,1.697498284166925,0.6355982335766629
191,-0.9386406438734602,1.71242507262288,-1.340797753762082
192,4.335780805985976,-3.3139492619091167,-4.361429094312692
193,-3.6015210959388444,-3.3680370782148565,-10.894938575809013
194,-0.6796341542595895,-5.276297516935529,-0.9599504574916363
195,-2.7675787985706073,-5.579521224065147,1.3448680600977392
196,8.279485569381375,0.5196066750657972,-0.405717333782537
197,-1.8270413674104857,-4.752159730378517,-12.386958848804753
198,0.32092397675189194,-0.3835229242811225,-0.5950564115242168
199,1.674533526569052,0.4458978502671146,-0.42982956387824045
200,-7.132015111758686,3.371795191868268,6.796065549889764
201,-1.4858647486289973,-4.622264416664375,1.3956470548574953
202,1.0778369949846272,-5.135150153437712,-1.1030973426313804
203,1.335393089691694,-1.3678358043199659,4.8827053955059485
204,-8.733121467492978,-3.0723016370140415,-0.2700717018644113
205,0.6263919921591952,0.19050349483157974,1.1368167387615569
206,1.2274807766030944,0.7961963257567096,0.6654312026908095
207,3.235013801318212,-3.95937119020233,-5.190816794965637
208,0.2530982897507368,-0.17820333614298953,-0.8628369673673465
209,11.799667963976459,-10.99559916041766,-1.676538867811825
210,-0.12442000808003123,0.32099076814726735,1.7708293021964447
211,-2.3749270506406424,3.6162001896060705,9.15002228279677
212,0.7026782712038168,-0.11671918781295561,1.0139905115229906
213,-0.8341701933699457,-0.7873100215923519,0.9680319235885867
214,-2.6748880324276567,-1.0355896800905833,-8.208963020219327
215,-0.36216285579151825,1.1162397869050258,0.04530503895829926
216,-5.852546079877384,1.7917782123799577,7.535273549424348
217,-1.1258273162459393,1.2080555764795085,0.1640315464110884
218,1.1030001560450644,-1.521998103115033,-1.4195140762513219
219,2.420319364553782,0.46361563622016405,-7.272348743975132
220,0.6755891373678217,0.38620657070938036,1.7796653787620949
221,-2.201175220390138,3.969853069208557,-0.9465413239630737
222,-0.4878502789683165,0.5909742055250619,-2.288465382483516
223,2.5080906555451254,1.9767657794254156,-2.567555739800633
224,-0.6347021172260255,-2.235789753969227,-0.2680091372148706
225,-1.483451275594233,2.2124567768604484,-0.010487776182852992
226,-3.4435920007607104,-4.462960940776955,-0.6619379353753786
227,-1.2896436854032605,7.460284815811853,-1.585515342304938
228,7.650295200622006,3.418119140355341,6.345838644892887
229,2.4629738821988556,2.0801482817193215,-5.889208431985172
230,-4.3274480547409135,-2.4553753543055166,6.454235711897689
231,0.08061623671750817,0.21701534797942088,2.805572863979306
232,1.4640834759058654,-1.3805980896251755,3.3419550192352516
233,0.0521515902132962,1.3702726823543288,0.6696321172552604
234,-1.2194607284580028,-3.0288916860915256,0.9147682011816877
235,-2.0068086854074116,-0.08444195415878372,6.762170396404042
236,-3.6931126252188946,2.7059934313182175,-0.5884721581784017
237,6.05235297524452,1.2946742613900544,-2.1417625780237604
238,-0.6714064122581589,-0.6208515016674901,-0.14593712204091244
239,9.180268056802893,-2.914014276763093,-1.272452864085028
240,3.633758792292117,-5.738475289414708,4.542075808676713
241,-4.618115128343798,2.206898556021627,1.7288825783700594
242,-1.342605433214273,-2.150773844603255,2.098442258945398
243,3.0490484327778415,0.3107147760614991,-0.032366978252784964
244,0.8119408971071091,-2.134429164367758,3.3959147505464835
245,-0.37145109287978806,0.9913236084644871,-3.4551860826167653
246,-0.7658277151145622,2.0726336641474408,1.262285292970638
247,1.0948315176827912,-3.9298023164076,-5.669788433408109
248,2.1214616052118034,3.1930104378898885,-3.7942913612053415
249,3.438783694880481,-1.0442370918247756,1.7882477249268616
250,3.9448300077623832,-2.934922041675675,-5.89132228246437
251,-0.6964580520490625,-1.6833804778800507,-0.7417068274443985
252,-2.474733919453976,0.8185676908196414,-0.15167248752864862
253,-4.581092027222813,4.464688347993394,2.939380625012689
254,4.771926956031288,-3.5427782426167163,-1.4508268653802168
255,1.6950089078262451,-0.1887505303462542,-4.84471500803479
256,-0.9440724416865127,0.18404155948403844,0.03849759568944218
257,0.6867100693529832,-0.9222362806537492,0.1933686912021736
258,1.1753086061944156,-1.6683544438783067,0.8076430050378206
259,-2.5621118401633414,0.6651523986364372,0.6112879454655324
260,1.1086594903417655,1.8927064399311802,-0.07893133540865194
261,-0.2077610552092457,-2.6305631335230144,0.2525338460541251
262,4.683729267009655,1.2189533639599943,-0.03448136474219718
263,-2.199330438717391,4.432223915911178,-0.26565031824294044
264,-0.012417807096334452,5.8164221504033184,-0.2635868506490852
265,1.9815870225168406,-0.6773497172975975,19.177713586281836
266,0.2414005757706095,-1.5252722095096205,-6.2945714293770125
267,-1.3052827806758522,-0.9420011729291533,0.018641055662280234
268,1.5866121502050725,1.0337175547501638,-4.9878878039350445
269,-0.9781014295831951,1.0120580576919413,0.5786071424756428
270,3.008856492557762,-4.261350048762633,-3.80488117146528
271,-0.1866569308616524,1.280164514022868,-1.6489001778651788
272,-4.373885098853255,1.3721985524404916,5.974951189732942
273,1.5716674698758348,-3.3177248216223387,6.411862139339474
274,-0.9829047064804587,1.7516185062272316,0.9699640016217215
275,-2.8856526559366276,-1.4804006704725698,0.8518594673697519
276,0.2912663891979749,-1.1899414202315877,1.1760308919390214
277,2.1789928898020627,-0.693996562326417,-0.22805064178328566
278,2.333641932022936,-0.7406151036195475,-0.039147988697578434
279,-1.7898742534625482,-8.461256599084823,-1.6340829524680405
280,1.1229426205585196,4.839451765917343,1.4033427559980505
281,-2.320392125120502,0.5171908310691289,2.3453833399758306
282,5.230048688814273,-0.6544947379895856,5.349372188488223
283,-0.1885131285991011,0.881274699922677,1.5126137919326932
284,2.6449597022618008,-4.339968928688438,3.185407414471748
285,1.6405941935057915,-1.0556495680888303,0.25353294567464013
286,-1.223853456701066,6.777526423540555,-2.219047947972932
287,4.575884127531002,0.38422012414306567,1.0732145916552183
288,3.0890771145242377,-2.3372157475431607,0.2729108784352814
289,-0.11366771089301224,-0.5606442501341358,-1.180038870296005
290,2.5509973393273064,5.914196449161388,-4.393121122867748
291,0.3718541267563376,0.5777834099004008,-1.2600521126955124
292,3.664914898565762,8.157699138407635,2.869264462714922
293,-0.6637588336794472,-2.2331651283375016,-1.0756353062529842
294,-1.2434496313170262,2.3590822631188706,-3.8942786298027676
295,2.008678192845127,0.6642904854541039,0.6942735042068208
296,1.5535442317753367,-0.5539364434073295,-2.0446272927232876
297,-1.1420862455432228,9.200648252783697,-5.841357102906025
298,0.9569408180911427,1.8426147394903118,-0.21947061261690537
299,-0.22949820297991771,5.77847964898863,-3.611821838011113
300,-0.11525729552685574,0.6610495248788294,0.9759126103162613
301,0.8938378656522249,8.029380513206572,-6.430368514140756
302,2.7306992314208633,2.0881680817600237,0.5794016381085557
303,4.378329802523337,-2.2537775961673954,3.785138515068365
304,6.076238200220327,-1.6360610017058974,0.6284396234711846
305,1.4827829739157707,-3.331118199133639,0.5348033127230217
306,1.2784541818431192,1.9398825086569296,1.0933859640125059
307,15.251471933422435,1.972634799099769,3.8866250919662613
308,-1.742215886585527,-1.4886299336679425,4.675723958785185
309,-3.688044295765983,-0.13194600507284276,5.438832966121213
310,0.2931974355612687,5.511232333261616,-2.836862106847877
311,0.7487356799423452,2.501149274516183,1.2499147322524826
312,-0.2612787884298081,-0.3769562852078659,2.778173856017994
313,-0.7459953538830145,-1.1338863895598306,1.0352132552753421
314,2.7916020731716187,1.9951632712963432,0.3226385421905841
315,-7.861972469790798,5.089601557417806,-2.2914498391423646
316,3.70883362913709,0.4132046195030883,-0.8877258797435955
317,5.905994552576306,-11.154027308521457,4.0323083712484635
318,0.23027100160810696,-0.4350228803061471,1.3679012215283068
319,-0.7627554777672139,3.095977402246429,-7.353716383143149
320,-0.5429039744698957,1.8708991160479524,-0.6790295062645834
321,-2.0098898377208605,0.9192392313738674,5.1055560607198816
322,-2.418860042473338,0.1675160396108154,7.520606728389431
323,-1.0556992185327174,1.1026255516039383,-1.5000871537003195
324,-1.9913416866058173,-2.7883663791002036,1.6625533057345054
325,-1.872021964885852,-0.9585719653168207,-0.8300407416312476
326,0.8280409620095598,1.9654324224586255,5.816035846644072
327,1.1219727464196172,-4.315281469624001,16.49626127648128
328,0.8240391782093934,2.495663141791016,0.2858797713500101
329,7.300198305147377,-1.1476498449360164,-1.4560005151017177
330,-5.898553848745767,-1.5092317792965935,-2.8638031703928757
331,0.6245727124719491,0.10325819296928175,-3.2347132259539197
332,3.7035261378851567,-3.935111344510793,-0.36389628660093193
333,0.785496825109422,-0.5710056961840857,-0.5885698317868939
334,-5.485261228972103,1.3996896913945258,0.4393392480342982
335,-1.2489392607898782,-0.7200374569263505,0.8802598407025999
336,1.7393057309185738,-1.126186731715784,-2.5681252225068723
337,-0.8749754900303945,-0.568741965563509,-0.8902967815359341
338,-5.415617619467356,-2.880598303346587,1.4046907574301004
339,1.3974236406666836,-5.777393017568738,-3.389853870976445
340,3.253023921432736,0.41880565790295354,2.3373877079684777
341,2.660643315564835,-2.7261573710350673,5.533244670601032
342,-0.8316322675721324,-0.3087622787030466,1.090405093311111
343,-0.3173286560402214,2.5455509100379845,1.4033493022854555
344,7.573460800973639,-0.10303737233570705,-3.508290862508436
345,-0.5204206899351107,-4.691821634973272,-1.1142705092099656
346,-2.8300596443406425,-3.2623574616523143,-5.457201503786325
347,-1.1531335981464452,0.9028448311883713,-2.0628075397736367
348,-0.9821047918266285,1.2083832551446458,-4.850613707977581
349,-2.176186386713483,3.660615476937695,-3.332739622722319
350,4.75625344280092,-0.523169323888604,-1.4275734537822755
351,0.5246293290179044,0.40653341708107466,0.527413932724311
352,-1.4297978826022204,-2.733057767559742,4.1986138816296
353,-0.7535976282734689,0.3805780286893534,-0.39306213926133665
354,-1.7804066851653462,-2.5106235561463186,-6.368729031627566
355,-0.3628168854865641,-2.1994394276930302,-3.0479416196524975
356,3.6467019650715,-1.748299173537455,5.233398225311911
357,0.9486964234481875,0.2279151025748406,-0.14137428569047178
358,-1.2126468885548343,0.9347921560178821,-0.8683721685024143
359,1.8659837803472668,-0.2858598240965542,-0.3473850834651307
360,-2.4548974104776553,-4.199238619944686,-15.078637186928773
361,-2.354922169719184,3.856776933146312,1.3154938184097955
362,0.746482635788821,-0.048458156358147104,-1.3221695597068779
363,2.1762706125164204,0.02317809745254404,8.137599742926069
364,-2.9175922162210637,7.43632562821413,-2.7849937275591334
